date,session_key,stop_duration,meeting_key,driver_number,lap_number,lane_duration,pit_duration
2023-06-04T13:14:44.785000+00:00,9102,,1211,27,8,22.2,22.2
2023-06-04T13:16:02.690000+00:00,9102,,1211,24,9,23.4,23.4
2023-06-04T13:16:07.674000+00:00,9102,,1211,21,9,22.5,22.5
2023-06-04T13:17:23.938000+00:00,9102,,1211,22,10,22.1,22.1
2023-06-04T13:17:29.391000+00:00,9102,,1211,20,10,22.1,22.1
2023-06-04T13:21:24.402000+00:00,9102,,1211,31,13,22.1,22.1
2023-06-04T13:22:41.917000+00:00,9102,,1211,18,14,22.3,22.3
2023-06-04T13:23:56.212000+00:00,9102,,1211,55,15,22.3,22.3
2023-06-04T13:25:39.726000+00:00,9102,,1211,16,16,21.7,21.7
2023-06-04T13:25:48.070000+00:00,9102,,1211,23,16,23.3,23.3
2023-06-04T13:26:55.740000+00:00,9102,,1211,81,17,22.3,22.3
2023-06-04T13:27:13.177000+00:00,9102,,1211,2,17,22.5,22.5
2023-06-04T13:29:32.284000+00:00,9102,,1211,14,19,22.5,22.5
2023-06-04T13:29:42.394000+00:00,9102,,1211,10,19,23.3,23.3
2023-06-04T13:34:13.936000+00:00,9102,,1211,4,22,22.8,22.8
2023-06-04T13:36:00.934000+00:00,9102,,1211,44,24,22.5,22.5
2023-06-04T13:36:51.636000+00:00,9102,,1211,20,24,24.8,24.8
2023-06-04T13:37:30.510000+00:00,9102,,1211,63,25,22.2,22.2
2023-06-04T13:38:29.056000+00:00,9102,,1211,1,26,22.2,22.2
2023-06-04T13:39:27.836000+00:00,9102,,1211,27,26,23.2,23.2
2023-06-04T13:40:19.241000+00:00,9102,,1211,11,27,21.7,21.7
2023-06-04T13:49:58.247000+00:00,9102,,1211,18,34,23.3,23.3
2023-06-04T13:50:01.059000+00:00,9102,,1211,22,34,22.0,22.0
2023-06-04T13:51:21.730000+00:00,9102,,1211,31,35,24.1,24.1
2023-06-04T13:52:48.775000+00:00,9102,,1211,24,36,22.8,22.8
2023-06-04T13:53:18.056000+00:00,9102,,1211,2,36,23.8,23.8
2023-06-04T13:54:36.804000+00:00,9102,,1211,23,37,23.4,23.4
2023-06-04T13:55:39.834000+00:00,9102,,1211,21,38,21.9,21.9
2023-06-04T13:56:52.146000+00:00,9102,,1211,81,39,22.8,22.8
2023-06-04T13:56:54.067000+00:00,9102,,1211,10,39,23.6,23.6
2023-06-04T13:57:22.504000+00:00,9102,,1211,77,39,24.0,24.0
2023-06-04T13:59:09.768000+00:00,9102,,1211,55,41,22.3,22.3
2023-06-04T13:59:36.752000+00:00,9102,,1211,16,41,23.0,23.0
2023-06-04T14:01:22.406000+00:00,9102,,1211,20,42,22.2,22.2
2023-06-04T14:02:29.968000+00:00,9102,,1211,27,43,24.4,24.4
2023-06-04T14:03:24.420000+00:00,9102,,1211,14,44,22.8,22.8
2023-06-04T14:04:20.497000+00:00,9102,,1211,63,45,22.0,22.0
2023-06-04T14:10:45.927000+00:00,9102,,1211,44,50,22.7,22.7
2023-06-04T14:11:04.287000+00:00,9102,,1211,11,50,21.5,21.5
2023-06-04T14:12:02.129000+00:00,9102,,1211,4,50,22.0,22.0
2023-06-04T14:13:07.441000+00:00,9102,,1211,1,52,22.3,22.3
2023-06-16T17:30:03.148000+00:00,9103,,1212,1,1,,
2023-06-16T17:30:10.351000+00:00,9103,,1212,11,1,,
2023-06-16T17:30:17.632000+00:00,9103,,1212,18,1,,
2023-06-16T17:30:21.476000+00:00,9103,,1212,21,1,,
2023-06-16T17:30:28.179000+00:00,9103,,1212,14,1,,
2023-06-16T17:30:32.523000+00:00,9103,,1212,22,1,,
2023-06-16T17:30:35.054000+00:00,9103,,1212,77,1,,
2023-06-16T17:30:37.820000+00:00,9103,,1212,24,1,,
2023-06-16T17:30:41.788000+00:00,9103,,1212,81,1,,
2023-06-16T17:30:44.491000+00:00,9103,,1212,55,1,,
2023-06-16T17:30:50.960000+00:00,9103,,1212,4,1,,
2023-06-16T17:30:54.679000+00:00,9103,,1212,10,1,,
2023-06-16T17:30:57.913000+00:00,9103,,1212,23,1,,
2023-06-16T17:31:04.616000+00:00,9103,,1212,16,1,,
2023-06-16T17:31:05.929000+00:00,9103,,1212,27,1,,
2023-06-16T17:31:07.038000+00:00,9103,,1212,20,1,,
2023-06-16T17:31:12.225000+00:00,9103,,1212,2,1,,
2023-06-16T20:30:05.228000+00:00,9104,,1212,77,1,,
2023-06-16T20:30:11.462000+00:00,9104,,1212,18,1,,
2023-06-16T20:30:12.728000+00:00,9104,,1212,14,1,,
2023-06-16T20:30:13.712000+00:00,9104,,1212,63,1,,
2023-06-16T20:30:15.024000+00:00,9104,,1212,24,1,,
2023-06-16T20:30:18.993000+00:00,9104,,1212,44,1,,
2023-06-16T20:30:25.946000+00:00,9104,,1212,31,1,,
2023-06-16T20:30:27.618000+00:00,9104,,1212,22,1,,
2023-06-16T20:30:31.524000+00:00,9104,,1212,10,1,,
2023-06-16T20:30:38.930000+00:00,9104,,1212,55,1,,
2023-06-16T20:30:48.446000+00:00,9104,,1212,81,1,,
2023-06-16T20:30:49.383000+00:00,9104,,1212,21,1,,
2023-06-16T20:30:51.758000+00:00,9104,,1212,4,1,,
2023-06-16T20:30:56.993000+00:00,9104,,1212,2,1,,
2023-06-16T20:31:02.555000+00:00,9104,,1212,16,1,,
2023-06-16T20:31:04.493000+00:00,9104,,1212,1,1,,
2023-06-16T20:31:06.930000+00:00,9104,,1212,11,1,,
2023-06-16T20:31:14.305000+00:00,9104,,1212,27,1,,
2023-06-16T20:31:18.618000+00:00,9104,,1212,20,1,,
2023-06-16T20:36:47.598000+00:00,9104,,1212,23,1,,
2023-06-16T20:41:58.298000+00:00,9104,,1212,55,8,24.7,24.7
2023-06-16T20:43:05.609000+00:00,9104,,1212,11,8,22.1,22.1
2023-06-16T20:43:41.172000+00:00,9104,,1212,77,10,22.1,22.1
2023-06-16T20:44:28.890000+00:00,9104,,1212,16,6,329.4,329.4
2023-06-16T20:48:18.512000+00:00,9104,,1212,18,7,533.8,533.8
2023-06-16T20:49:55.917000+00:00,9104,,1212,22,10,365.9,365.9
2023-06-16T20:50:05.745000+00:00,9104,,1212,21,10,349.0,349.0
2023-06-16T20:50:31.057000+00:00,9104,,1212,77,11,318.8,318.8
2023-06-16T20:51:07.057000+00:00,9104,,1212,2,10,395.3,395.3
2023-06-16T20:51:20.854000+00:00,9104,,1212,14,9,582.5,582.5
2023-06-16T20:52:49.212000+00:00,9104,,1212,20,9,588.1,588.1
2023-06-16T20:53:04.384000+00:00,9104,,1212,24,12,384.5,384.5
2023-06-16T20:55:03.601000+00:00,9104,,1212,1,10,534.2,534.2
2023-06-16T20:55:09.867000+00:00,9104,,1212,81,12,420.7,420.7
2023-06-16T20:55:56.241000+00:00,9104,,1212,27,10,664.1,664.1
2023-06-16T20:57:43.506000+00:00,9104,,1212,4,10,756.5,756.5
2023-06-16T21:07:03.796000+00:00,9104,,1212,11,9,1348.2,1348.2
2023-06-16T21:07:09.546000+00:00,9104,,1212,1,13,1260.1,1260.1
2023-06-16T21:07:13.999000+00:00,9104,,1212,21,16,1377.2,1377.2
2023-06-16T21:07:23.843000+00:00,9104,,1212,18,13,626.4,626.4
2023-06-16T21:07:26.702000+00:00,9104,,1212,2,15,1374.9,1374.9
2023-06-16T21:07:28.155000+00:00,9104,,1212,10,14,1055.7,1055.7
2023-06-16T21:07:37.655000+00:00,9104,,1212,63,18,856.1,856.1
2023-06-16T21:07:45.046000+00:00,9104,,1212,22,16,1435.0,1435.0
2023-06-16T21:07:52.452000+00:00,9104,,1212,44,17,955.2,955.2
2023-06-16T21:07:53.921000+00:00,9104,,1212,4,11,1366.9,1366.9
2023-06-16T21:08:02.217000+00:00,9104,,1212,31,15,991.6,991.6
2023-06-16T21:08:06.983000+00:00,9104,,1212,77,17,1374.7,1374.7
2023-06-16T21:08:10.780000+00:00,9104,,1212,24,16,1290.8,1290.8
2023-06-16T21:08:13.311000+00:00,9104,,1212,55,14,995.0,995.0
2023-06-16T21:08:14.108000+00:00,9104,,1212,14,15,1595.6,1595.6
2023-06-16T21:08:20.264000+00:00,9104,,1212,16,13,791.4,791.4
2023-06-16T21:08:23.905000+00:00,9104,,1212,23,11,1060.1,1060.1
2023-06-16T21:09:36.294000+00:00,9104,,1212,81,15,1287.1,1287.1
2023-06-16T21:10:23.419000+00:00,9104,,1212,11,11,25.9,25.9
2023-06-16T21:17:16.914000+00:00,9104,,1212,24,19,1837.1,1837.1
2023-06-16T21:17:23.945000+00:00,9104,,1212,21,20,1987.2,1987.2
2023-06-16T21:17:25.227000+00:00,9104,,1212,20,13,2064.2,2064.2
2023-06-16T21:17:49.570000+00:00,9104,,1212,44,20,1552.3,1552.3
2023-06-16T21:17:55.476000+00:00,9104,,1212,22,20,2045.4,2045.4
2023-06-16T21:18:33.366000+00:00,9104,,1212,23,14,1669.3,1669.3
2023-06-16T21:18:33.570000+00:00,9104,,1212,63,21,368.9,368.9
2023-06-16T21:18:41.105000+00:00,9104,,1212,81,17,1832.0,1832.0
2023-06-16T21:19:09.350000+00:00,9104,,1212,2,19,2077.3,2077.3
2023-06-16T21:20:11.678000+00:00,9104,,1212,11,13,614.2,614.2
2023-06-16T21:20:20.256000+00:00,9104,,1212,1,17,2050.5,2050.5
2023-06-16T21:20:57.521000+00:00,9104,,1212,18,17,1440.1,1440.1
2023-06-16T21:21:01.146000+00:00,9104,,1212,14,18,2362.8,2362.8
2023-06-16T21:21:11.552000+00:00,9104,,1212,4,14,2164.6,2164.6
2023-06-16T21:21:17.365000+00:00,9104,,1212,77,20,2165.0,2165.0
2023-06-16T21:21:56.114000+00:00,9104,,1212,23,16,25.4,25.4
2023-06-16T21:22:00.942000+00:00,9104,,1212,16,16,1612.0,1612.0
2023-06-16T21:22:01.833000+00:00,9104,,1212,21,23,26.4,26.4
2023-06-16T21:22:44.285000+00:00,9104,,1212,10,18,1971.8,1971.8
2023-06-16T21:23:14.066000+00:00,9104,,1212,77,21,24.5,24.5
2023-06-16T21:23:21.098000+00:00,9104,,1212,55,17,1902.5,1902.5
2023-06-16T21:25:33.377000+00:00,9104,,1212,20,16,230.9,230.9
2023-06-16T21:25:56.846000+00:00,9104,,1212,22,25,23.7,23.7
2023-06-16T21:26:18.611000+00:00,9104,,1212,44,23,257.8,257.8
2023-06-16T21:27:28.970000+00:00,9104,,1212,63,24,295.6,295.6
2023-06-16T21:28:13.157000+00:00,9104,,1212,81,20,319.6,319.6
2023-06-16T21:29:49.577000+00:00,9104,,1212,21,28,38.3,38.3
2023-06-16T21:30:38.139000+00:00,9104,,1212,11,16,388.8,388.8
2023-06-16T21:32:33.747000+00:00,9104,,1212,63,27,18.3,18.3
2023-06-16T21:38:11.494000+00:00,9104,,1212,77,32,29.1,29.1
2023-06-16T21:39:27.462000+00:00,9104,,1212,24,30,366.2,366.2
2023-06-16T21:39:46.368000+00:00,9104,,1212,18,25,356.0,356.0
2023-06-16T21:40:36.648000+00:00,9104,,1212,10,31,35.2,35.2
2023-06-16T21:41:10.445000+00:00,9104,,1212,16,30,34.1,34.1
2023-06-16T21:41:50.772000+00:00,9104,,1212,21,35,166.6,166.6
2023-06-16T21:41:59.382000+00:00,9104,,1212,22,35,190.2,190.2
2023-06-16T21:42:23.928000+00:00,9104,,1212,55,31,24.1,24.1
2023-06-16T21:42:53.522000+00:00,9104,,1212,14,29,323.5,323.5
2023-06-16T21:44:05.490000+00:00,9104,,1212,4,31,25.2,25.2
2023-06-16T21:45:43.442000+00:00,9104,,1212,16,33,34.9,34.9
2023-06-16T21:45:48.535000+00:00,9104,,1212,4,32,26.9,26.9
2023-06-16T21:45:55.582000+00:00,9104,,1212,81,33,27.0,27.0
2023-06-16T21:47:59.065000+00:00,9104,,1212,20,32,60.0,60.0
2023-06-16T21:48:21.284000+00:00,9104,,1212,11,29,27.3,27.3
2023-06-16T21:49:25.955000+00:00,9104,,1212,1,34,389.2,389.2
2023-06-16T21:49:47.986000+00:00,9104,,1212,63,31,666.3,666.3
2023-06-16T21:49:55.689000+00:00,9104,,1212,44,30,707.4,707.4
2023-06-16T21:51:15.594000+00:00,9104,,1212,16,37,26.6,26.6
2023-06-16T21:51:21.953000+00:00,9104,,1212,10,39,26.7,26.7
2023-06-16T21:51:29.719000+00:00,9104,,1212,81,37,23.6,23.6
2023-06-16T21:51:50.969000+00:00,9104,,1212,55,38,24.7,24.7
2023-06-16T21:52:40.062000+00:00,9104,,1212,21,38,402.6,402.6
2023-06-16T21:52:48.499000+00:00,9104,,1212,4,37,31.1,31.1
2023-06-16T21:53:27.468000+00:00,9104,,1212,22,43,38.3,38.3
2023-06-16T21:53:45.796000+00:00,9104,,1212,20,36,26.8,26.8
2023-06-16T21:53:54.421000+00:00,9104,,1212,81,38,25.2,25.2
2023-06-16T21:58:40.870000+00:00,9104,,1212,18,31,641.1,641.1
2023-06-16T21:58:45.839000+00:00,9104,,1212,14,38,225.4,225.4
2023-06-16T21:59:16.136000+00:00,9104,,1212,24,37,616.3,616.3
2023-06-16T21:59:21.011000+00:00,9104,,1212,77,40,627.0,627.0
2023-06-16T21:59:23.104000+00:00,9104,,1212,55,39,352.9,352.9
2023-06-16T21:59:31.573000+00:00,9104,,1212,16,38,376.1,376.1
2023-06-16T21:59:56.682000+00:00,9104,,1212,4,40,158.8,158.8
2023-06-17T16:30:48.379000+00:00,9105,,1212,27,1,,
2023-06-17T16:30:50.316000+00:00,9105,,1212,20,1,,
2023-06-17T16:32:01.018000+00:00,9105,,1212,2,1,,
2023-06-17T16:32:20.846000+00:00,9105,,1212,14,1,,
2023-06-17T16:32:37.846000+00:00,9105,,1212,63,1,,
2023-06-17T16:33:03.111000+00:00,9105,,1212,18,1,,
2023-06-17T16:33:06.330000+00:00,9105,,1212,21,1,,
2023-06-17T16:33:13.361000+00:00,9105,,1212,31,1,,
2023-06-17T16:33:20.220000+00:00,9105,,1212,23,1,,
2023-06-17T16:33:43.110000+00:00,9105,,1212,22,1,,
2023-06-17T16:34:08.641000+00:00,9105,,1212,77,1,,
2023-06-17T16:34:38.359000+00:00,9105,,1212,44,1,,
2023-06-17T16:34:42.469000+00:00,9105,,1212,81,1,,
2023-06-17T16:35:06.499000+00:00,9105,,1212,24,1,,
2023-06-17T16:36:04.451000+00:00,9105,,1212,11,1,,
2023-06-17T16:37:36.122000+00:00,9105,,1212,14,4,30.3,30.3
2023-06-17T16:37:54.371000+00:00,9105,,1212,10,1,,
2023-06-17T16:38:00.621000+00:00,9105,,1212,4,1,,
2023-06-17T16:38:03.387000+00:00,9105,,1212,1,1,,
2023-06-17T16:38:14.715000+00:00,9105,,1212,18,4,27.7,27.7
2023-06-17T16:38:25.511000+00:00,9105,,1212,16,1,,
2023-06-17T16:38:45.308000+00:00,9105,,1212,55,1,,
2023-06-17T16:39:33.698000+00:00,9105,,1212,77,4,25.4,25.4
2023-06-17T16:39:57.760000+00:00,9105,,1212,21,5,28.9,28.9
2023-06-17T16:40:21.134000+00:00,9105,,1212,24,4,25.6,25.6
2023-06-17T16:41:31.914000+00:00,9105,,1212,81,5,26.4,26.4
2023-06-17T16:42:23.054000+00:00,9105,,1212,27,8,26.9,26.9
2023-06-17T16:42:29.288000+00:00,9105,,1212,63,4,304.0,304.0
2023-06-17T16:42:41.507000+00:00,9105,,1212,22,6,32.6,32.6
2023-06-17T16:42:43.194000+00:00,9105,,1212,20,8,31.4,31.4
2023-06-17T16:43:23.444000+00:00,9105,,1212,4,4,25.1,25.1
2023-06-17T16:44:31.817000+00:00,9105,,1212,11,6,26.6,26.6
2023-06-17T16:44:45.114000+00:00,9105,,1212,1,5,32.6,32.6
2023-06-17T16:44:55.051000+00:00,9105,,1212,23,8,28.3,28.3
2023-06-17T16:47:04.487000+00:00,9105,,1212,2,10,27.7,27.7
2023-06-17T16:47:31.783000+00:00,9105,,1212,10,7,25.8,25.8
2023-06-17T16:48:20.313000+00:00,9105,,1212,44,5,432.6,432.6
2023-06-17T16:53:00.965000+00:00,9105,,1212,63,8,264.9,264.9
2023-06-17T16:53:24.792000+00:00,9105,,1212,31,7,598.8,598.8
2023-06-17T16:56:38.383000+00:00,9105,,1212,10,8,428.5,428.5
2023-06-17T16:56:47.023000+00:00,9105,,1212,44,9,147.5,147.5
2023-06-17T16:57:49.241000+00:00,9105,,1212,23,16,32.0,32.0
2023-06-17T16:59:04.239000+00:00,9105,,1212,21,14,312.1,312.1
2023-06-17T17:07:02.574000+00:00,9105,,1212,10,10,1052.4,1052.4
2023-06-17T17:07:06.465000+00:00,9105,,1212,63,13,1110.3,1110.3
2023-06-17T17:07:06.559000+00:00,9105,,1212,44,11,766.7,766.7
2023-06-17T17:07:22.215000+00:00,9105,,1212,77,14,743.6,743.6
2023-06-17T17:07:29.090000+00:00,9105,,1212,22,15,651.5,651.5
2023-06-17T17:07:33.886000+00:00,9105,,1212,21,15,821.7,821.7
2023-06-17T17:07:39.855000+00:00,9105,,1212,24,14,710.5,710.5
2023-06-17T17:07:41.371000+00:00,9105,,1212,81,16,563.6,563.6
2023-06-17T17:07:41.855000+00:00,9105,,1212,27,14,973.7,973.7
2023-06-17T17:07:44.933000+00:00,9105,,1212,20,14,958.6,958.6
2023-06-17T17:08:15.042000+00:00,9105,,1212,18,14,852.7,852.7
2023-06-17T17:08:32.104000+00:00,9105,,1212,23,17,674.9,674.9
2023-06-17T17:08:37.354000+00:00,9105,,1212,1,15,1464.5,1464.5
2023-06-17T17:08:42.838000+00:00,9105,,1212,14,10,1310.3,1310.3
2023-06-17T17:11:05.008000+00:00,9105,,1212,4,15,1686.6,1686.6
2023-06-17T17:12:37.928000+00:00,9105,,1212,16,15,,
2023-06-17T17:13:58.630000+00:00,9105,,1212,11,16,1793.3,1793.3
2023-06-17T17:23:34.791000+00:00,9105,,1212,16,22,27.4,27.4
2023-06-17T20:00:04.734000+00:00,9106,,1212,23,1,,
2023-06-17T20:00:07.890000+00:00,9106,,1212,2,1,,
2023-06-17T20:00:12.405000+00:00,9106,,1212,77,1,,
2023-06-17T20:00:17.030000+00:00,9106,,1212,24,1,,
2023-06-17T20:00:24.796000+00:00,9106,,1212,14,1,,
2023-06-17T20:00:27.233000+00:00,9106,,1212,31,1,,
2023-06-17T20:00:43.295000+00:00,9106,,1212,4,1,,
2023-06-17T20:00:54.889000+00:00,9106,,1212,18,1,,
2023-06-17T20:00:57.108000+00:00,9106,,1212,27,1,,
2023-06-17T20:01:04.061000+00:00,9106,,1212,20,1,,
2023-06-17T20:01:06.576000+00:00,9106,,1212,81,1,,
2023-06-17T20:01:14.404000+00:00,9106,,1212,63,1,,
2023-06-17T20:01:24.607000+00:00,9106,,1212,44,1,,
2023-06-17T20:01:25.982000+00:00,9106,,1212,21,1,,
2023-06-17T20:01:38.091000+00:00,9106,,1212,22,1,,
2023-06-17T20:01:44.435000+00:00,9106,,1212,11,1,,
2023-06-17T20:01:57.107000+00:00,9106,,1212,1,1,,
2023-06-17T20:02:10.513000+00:00,9106,,1212,16,1,,
2023-06-17T20:02:15.138000+00:00,9106,,1212,55,1,,
2023-06-17T20:10:03.473000+00:00,9106,,1212,1,2,,
2023-06-17T20:10:08.473000+00:00,9106,,1212,11,3,,
2023-06-17T20:10:12.504000+00:00,9106,,1212,2,4,,
2023-06-17T20:10:16.442000+00:00,9106,,1212,23,4,,
2023-06-17T20:10:22.723000+00:00,9106,,1212,16,2,,
2023-06-17T20:10:25.238000+00:00,9106,,1212,55,2,,
2023-06-17T20:10:31.207000+00:00,9106,,1212,27,3,,
2023-06-17T20:10:38.066000+00:00,9106,,1212,20,3,,
2023-06-17T20:10:41.769000+00:00,9106,,1212,77,4,,
2023-06-17T20:10:50.003000+00:00,9106,,1212,4,3,,
2023-06-17T20:10:56.488000+00:00,9106,,1212,10,1,,
2023-06-17T20:11:05.409000+00:00,9106,,1212,14,3,,
2023-06-17T20:11:10.175000+00:00,9106,,1212,31,3,,
2023-06-17T20:11:14.222000+00:00,9106,,1212,24,2,,
2023-06-17T20:11:24.268000+00:00,9106,,1212,18,3,,
2023-06-17T20:11:26.159000+00:00,9106,,1212,21,3,,
2023-06-17T20:11:27.831000+00:00,9106,,1212,81,3,,
2023-06-17T20:11:43.206000+00:00,9106,,1212,22,2,,
2023-06-17T20:11:44.002000+00:00,9106,,1212,44,3,,
2023-06-17T20:11:50.190000+00:00,9106,,1212,63,3,,
2023-06-17T20:19:38.900000+00:00,9106,,1212,23,10,27.9,27.9
2023-06-17T20:19:47.994000+00:00,9106,,1212,2,10,27.9,27.9
2023-06-17T20:19:52.009000+00:00,9106,,1212,22,7,35.8,35.8
2023-06-17T20:19:55.681000+00:00,9106,,1212,27,9,28.5,28.5
2023-06-17T20:20:05.931000+00:00,9106,,1212,20,9,30.7,30.7
2023-06-17T20:20:44.462000+00:00,9106,,1212,18,9,34.3,34.3
2023-06-17T20:20:51.211000+00:00,9106,,1212,24,8,32.6,32.6
2023-06-17T20:20:52.461000+00:00,9106,,1212,21,9,24.7,24.7
2023-06-17T20:32:03.512000+00:00,9106,,1212,1,13,335.0,335.0
2023-06-17T20:32:09.918000+00:00,9106,,1212,4,13,375.5,375.5
2023-06-17T20:32:13.090000+00:00,9106,,1212,77,14,364.3,364.3
2023-06-17T20:32:16.652000+00:00,9106,,1212,11,14,341.7,341.7
2023-06-17T20:32:25.949000+00:00,9106,,1212,14,13,371.1,371.1
2023-06-17T20:32:29.527000+00:00,9106,,1212,81,13,327.8,327.8
2023-06-17T20:32:33.980000+00:00,9106,,1212,16,13,325.0,325.0
2023-06-17T20:32:36.668000+00:00,9106,,1212,55,13,311.0,311.0
2023-06-17T20:32:47.074000+00:00,9106,,1212,31,13,385.3,385.3
2023-06-17T20:32:57.152000+00:00,9106,,1212,63,13,352.9,352.9
2023-06-17T20:33:06.011000+00:00,9106,,1212,44,13,383.3,383.3
2023-06-17T20:33:12.229000+00:00,9106,,1212,18,13,404.7,404.7
2023-06-17T20:33:15.308000+00:00,9106,,1212,27,14,358.7,358.7
2023-06-17T20:33:16.901000+00:00,9106,,1212,23,15,364.2,364.2
2023-06-17T20:33:19.136000+00:00,9106,,1212,20,13,435.4,435.4
2023-06-17T20:35:27.774000+00:00,9106,,1212,4,15,31.0,31.0
2023-06-17T20:36:41.679000+00:00,9106,,1212,1,16,24.5,24.5
2023-06-17T20:36:58.460000+00:00,9106,,1212,77,17,29.0,29.0
2023-06-17T20:37:10.366000+00:00,9106,,1212,11,17,26.7,26.7
2023-06-17T20:37:21.444000+00:00,9106,,1212,18,15,59.0,59.0
2023-06-17T20:37:23.256000+00:00,9106,,1212,16,16,26.5,26.5
2023-06-17T20:37:30.053000+00:00,9106,,1212,55,16,25.8,25.8
2023-06-17T20:37:42.615000+00:00,9106,,1212,81,16,42.2,42.2
2023-06-17T20:37:45.709000+00:00,9106,,1212,31,16,24.7,24.7
2023-06-17T20:37:56.490000+00:00,9106,,1212,27,17,25.2,25.2
2023-06-17T20:38:03.224000+00:00,9106,,1212,20,16,18.2,18.2
2023-06-17T20:39:53.988000+00:00,9106,,1212,20,17,25.3,25.3
2023-06-17T20:40:19.175000+00:00,9106,,1212,14,18,28.8,28.8
2023-06-17T20:41:12.487000+00:00,9106,,1212,44,18,36.8,36.8
2023-06-17T20:41:39.845000+00:00,9106,,1212,63,17,170.4,170.4
2023-06-17T20:41:50.111000+00:00,9106,,1212,11,20,25.9,25.9
2023-06-17T20:41:55.001000+00:00,9106,,1212,18,18,24.4,24.4
2023-06-17T20:44:43.311000+00:00,9106,,1212,77,22,26.0,26.0
2023-06-17T20:44:46.686000+00:00,9106,,1212,44,20,30.3,30.3
2023-06-17T20:44:47.905000+00:00,9106,,1212,16,21,26.1,26.1
2023-06-17T20:44:56.233000+00:00,9106,,1212,20,20,46.2,46.2
2023-06-17T20:45:24.888000+00:00,9106,,1212,63,19,49.7,49.7
2023-06-17T20:55:03.409000+00:00,9106,,1212,1,22,593.1,593.1
2023-06-17T20:55:09.315000+00:00,9106,,1212,31,21,617.6,617.6
2023-06-17T20:55:16.862000+00:00,9106,,1212,27,21,707.3,707.3
2023-06-17T20:55:27.096000+00:00,9106,,1212,14,21,642.0,642.0
2023-06-17T20:55:35.831000+00:00,9106,,1212,4,22,594.8,594.8
2023-06-17T20:55:38.409000+00:00,9106,,1212,81,22,546.4,546.4
2023-06-17T20:55:42.065000+00:00,9106,,1212,23,20,920.6,920.6
2023-06-17T20:55:49.533000+00:00,9106,,1212,55,21,655.4,655.4
2023-06-17T20:55:56.174000+00:00,9106,,1212,44,22,494.6,494.6
2023-06-17T20:56:03.518000+00:00,9106,,1212,63,21,470.4,470.4
2023-06-17T21:07:02.053000+00:00,9106,,1212,55,24,1327.8,1327.8
2023-06-17T21:07:08.740000+00:00,9106,,1212,1,26,1318.4,1318.4
2023-06-17T21:07:12.178000+00:00,9106,,1212,4,25,1291.2,1291.2
2023-06-17T21:07:22.849000+00:00,9106,,1212,14,24,1357.5,1357.5
2023-06-17T21:07:37.708000+00:00,9106,,1212,27,25,1448.0,1448.0
2023-06-17T21:07:46.255000+00:00,9106,,1212,31,25,1374.5,1374.5
2023-06-17T21:07:58.208000+00:00,9106,,1212,44,25,1216.7,1216.7
2023-06-17T21:08:03.661000+00:00,9106,,1212,63,24,1190.5,1190.5
2023-06-17T21:08:04.770000+00:00,9106,,1212,23,23,1663.3,1663.3
2023-06-18T18:04:56.528000+00:00,9110,,1212,22,1,23.6,23.6
2023-06-18T18:17:04.109000+00:00,9110,,1212,10,10,27.5,27.5
2023-06-18T18:18:16.186000+00:00,9110,,1212,27,11,24.8,24.8
2023-06-18T18:18:17.999000+00:00,9110,,1212,18,11,23.7,23.7
2023-06-18T18:18:21.467000+00:00,9110,,1212,21,11,24.9,24.9
2023-06-18T18:19:13.935000+00:00,9110,,1212,1,12,23.6,23.6
2023-06-18T18:19:24.482000+00:00,9110,,1212,44,12,24.3,24.3
2023-06-18T18:19:25.014000+00:00,9110,,1212,14,12,24.0,24.0
2023-06-18T18:19:37.606000+00:00,9110,,1212,31,12,24.4,24.4
2023-06-18T18:19:41.653000+00:00,9110,,1212,81,12,24.8,24.8
2023-06-18T18:19:50.356000+00:00,9110,,1212,4,12,25.8,25.8
2023-06-18T18:19:50.684000+00:00,9110,,1212,23,12,25.0,25.0
2023-06-18T18:19:55.606000+00:00,9110,,1212,24,12,24.1,24.1
2023-06-18T18:21:25.245000+00:00,9110,,1212,63,12,88.9,88.9
2023-06-18T18:42:47.254000+00:00,9110,,1212,18,27,23.8,23.8
2023-06-18T18:48:01.826000+00:00,9110,,1212,27,31,24.2,24.2
2023-06-18T18:49:22.997000+00:00,9110,,1212,24,32,27.5,27.5
2023-06-18T18:50:39.183000+00:00,9110,,1212,10,33,24.1,24.1
2023-06-18T18:51:59.213000+00:00,9110,,1212,22,34,27.5,27.5
2023-06-18T18:53:06.212000+00:00,9110,,1212,4,35,23.5,23.5
2023-06-18T18:53:59.883000+00:00,9110,,1212,20,35,24.9,24.9
2023-06-18T18:54:20.679000+00:00,9110,,1212,31,36,23.6,23.6
2023-06-18T18:54:23.367000+00:00,9110,,1212,77,36,24.0,24.0
2023-06-18T18:55:29.865000+00:00,9110,,1212,11,37,23.2,23.2
2023-06-18T18:55:45.818000+00:00,9110,,1212,81,37,23.4,23.4
2023-06-18T18:56:41.458000+00:00,9110,,1212,55,38,24.1,24.1
2023-06-18T18:57:57.238000+00:00,9110,,1212,16,39,24.3,24.3
2023-06-18T18:59:10.596000+00:00,9110,,1212,44,40,23.7,23.7
2023-06-18T19:00:23.204000+00:00,9110,,1212,14,41,23.9,23.9
2023-06-18T19:01:35+00:00,9110,,1212,1,42,23.9,23.9
